ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,veth0546c36_bytes_sent,veth0546c36_bytes_recv,veth0546c36_packets_sent,veth0546c36_packets_recv,veth5b4aac4_bytes_sent,veth5b4aac4_bytes_recv,veth5b4aac4_packets_sent,veth5b4aac4_packets_recv,
1648116429.248328,36.0,20.0,29.2,25.9,16780898304,13457047552,19.8,2975289344,3876167680,2115272704,9794338816,38931,3725660,1335304192,39358813184,8982,4839786,20017592,20017592,148392,148392,530027831,1833016448,905609,1974338,0,0,0,0,123623608,152596379,1052298,1086666,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624068686,530405111,2316854,1490771,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191294738,193519160,696389,737106,99528589,136040026,515789,780429,
1648116429.5010576,54.2,21.7,32.0,48.1,16780898304,13455347712,19.8,2976911360,3873878016,2115280896,9796349952,38931,3725666,1335304192,39358895104,8982,4839791,20017592,20017592,148392,148392,530029085,1833019167,905628,1974357,0,0,0,0,123637390,152617060,1052430,1086825,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624158219,530481982,2317173,1490976,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191381190,193610785,696693,737441,99574957,136103008,516032,780782,
1648116429.7534146,28.0,23.1,54.2,30.8,16780898304,13455458304,19.8,2976833536,3873394688,2115305472,9796964352,38931,3725674,1335304192,39358981120,8982,4839796,20017592,20017592,148392,148392,530030141,1833021332,905644,1974373,0,0,0,0,123648950,152633446,1052544,1086947,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624230998,530543924,2317427,1491144,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191451517,193684061,696945,737699,99612226,136154699,516232,781070,
1648116430.005256,44.0,13.6,24.0,44.0,16780898304,13454303232,19.8,2978013184,3871588352,2115313664,9799004160,38931,3725679,1335304192,39359038464,8982,4839801,20017592,20017592,148392,148392,530031329,1833023914,905662,1974391,0,0,0,0,123662329,152651752,1052676,1087083,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624313260,530615460,2317721,1491338,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191530390,193766959,697230,738002,99656416,136212421,516463,781387,
1648116430.2633235,25.0,25.9,25.9,58.3,16780898304,13453959168,19.8,2978365440,3870814208,2115317760,9799569408,38931,3725688,1335304192,39359144960,8982,4839806,20017592,20017592,148392,148392,530032319,1833025950,905677,1974406,0,0,0,0,123672240,152666696,1052771,1087200,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624377139,530670915,2317940,1491488,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191592161,193832033,697448,738236,99690099,136257896,516640,781639,
1648116430.5158224,60.9,20.8,20.8,26.9,16780898304,13454090240,19.8,2978230272,3870334976,2115342336,9800167424,38931,3725694,1335304192,39359226880,8982,4839810,20017592,20017592,148392,148392,530033573,1833028664,905696,1974425,0,0,0,0,123685105,152685414,1052894,1087344,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624458981,530742813,2318220,1491684,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191670505,193914333,697725,738530,99734665,136316319,516872,781959,
1648116430.768903,48.0,28.6,29.2,20.0,16780898304,13452615680,19.8,2979729408,3868332032,2115354624,9802076160,38931,3725701,1335304192,39359276032,8982,4839815,20017592,20017592,148392,148392,530034365,1833030291,905708,1974437,0,0,0,0,123693719,152698192,1052978,1087442,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624512750,530788881,2318400,1491806,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191724242,193970549,697917,738730,99761686,136354098,517016,782167,
1648116431.0218828,34.6,32.0,64.0,44.0,16780898304,13452140544,19.8,2980126720,3867299840,2115362816,9802899456,38931,3725707,1335304192,39359366144,8982,4839820,20017592,20017592,148392,148392,530035619,1833033009,905727,1974456,0,0,0,0,123706522,152716967,1053100,1087587,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624598200,530863015,2318724,1492006,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191807522,194055003,698206,739049,99806568,136417124,517249,782517,
1648116431.2735522,37.5,21.7,24.0,53.8,16780898304,13452615680,19.8,2979643392,3867295744,2115383296,9803481088,38931,3725715,1335304192,39359456256,8982,4839825,20017592,20017592,148392,148392,530036609,1833035042,905742,1974471,0,0,0,0,123717051,152732661,1053202,1087707,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624664782,530918868,2318948,1492159,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191870640,194123382,698439,739286,99840256,136463125,517424,782777,
1648116431.5254698,29.2,40.0,20.8,60.0,16780898304,13450907648,19.8,2981380096,3864944640,2115399680,9805381632,38931,3725720,1335304192,39359505408,8982,4839829,20017592,20017592,148392,148392,530037797,1833037642,905760,1974489,0,0,0,0,123730211,152752183,1053328,1087855,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624748711,530990995,2319236,1492352,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,191951371,194209626,698724,739594,99883599,136521191,517655,783102,
1648116431.7770498,29.2,28.0,36.0,43.5,16780898304,13450833920,19.8,2981457920,3864363008,2115403776,9806016512,38931,3725727,1335304192,39359558656,8982,4839832,20017592,20017592,148392,148392,530038787,1833039690,905775,1974504,0,0,0,0,123740200,152766976,1053424,1087969,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624813514,531046450,2319469,1492502,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192013431,194274309,698946,739822,99917096,136567813,517829,783371,
1648116432.029409,26.1,29.2,53.8,44.0,16780898304,13450883072,19.8,2981400576,3863846912,2115411968,9806639104,38931,3725734,1335304192,39359689728,8982,4839837,20017592,20017592,148392,148392,530039975,1833042291,905793,1974522,0,0,0,0,123752224,152783685,1053540,1088097,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624888808,531112223,2319742,1492682,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192085504,194347760,699205,740082,99958528,136623865,518041,783687,
1648116432.2820175,24.0,26.9,33.3,45.8,16780898304,13449355264,19.9,2982952960,3861815296,2115428352,9808576512,38931,3725742,1335304192,39359800320,8982,4839844,20017592,20017592,148392,148392,530040965,1833044334,905808,1974537,0,0,0,0,123763516,152800282,1053651,1088223,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,624959632,531172172,2319985,1492842,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192154653,194420899,699457,740338,99993198,136672489,518225,783965,
1648116432.5346751,20.8,28.0,29.2,44.0,16780898304,13449142272,19.9,2983161856,3861008384,2115436544,9809248256,38931,3725747,1335304192,39359849472,8982,4839847,20017592,20017592,148392,148392,530041889,1833046467,905822,1974551,0,0,0,0,123774131,152815979,1053752,1088343,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625028540,531231704,2320229,1493004,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192220770,194490302,699692,740587,100029379,136721522,518413,784240,
1648116432.7879515,20.0,16.0,59.3,13.0,16780898304,13449142272,19.9,2983149568,3860750336,2115444736,9809530880,38931,3725754,1335304192,39359902720,8982,4839851,20017592,20017592,148392,148392,530042483,1833047697,905831,1974560,0,0,0,0,123779795,152823827,1053807,1088403,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625065811,531263117,2320379,1493091,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192255513,194525912,699815,740721,100049312,136749470,518517,784401,
1648116433.041498,25.0,33.3,65.4,26.1,16780898304,13447475200,19.9,2984833024,3858587648,2115461120,9811451904,38931,3725760,1335304192,39359992832,8982,4839856,20017592,20017592,148392,148392,530043605,1833050163,905848,1974577,0,0,0,0,123791961,152841488,1053924,1088538,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625145653,531331547,2320655,1493274,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192331739,194606331,700082,741002,100089862,136804624,518730,784711,
1648116433.2943294,56.0,25.9,25.0,33.3,16780898304,13447290880,19.9,2984984576,3857879040,2115477504,9812033536,38931,3725765,1335304192,39360037888,8982,4839860,20017592,20017592,148392,148392,530044595,1833052216,905863,1974592,0,0,0,0,123802153,152856280,1054023,1088652,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625207512,531384936,2320878,1493420,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192391804,194668663,700301,741229,100123496,136850657,518906,784971,
1648116433.5462053,28.0,26.1,76.0,25.0,16780898304,13447053312,19.9,2985242624,3856969728,2115477504,9812779008,38931,3725773,1335304192,39360123904,8982,4839865,20017592,20017592,148392,148392,530045915,1833055082,905883,1974612,0,0,0,0,123815805,152875852,1054154,1088801,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625292516,531458604,2321171,1493619,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192473196,194754443,700594,741530,100168072,136910187,519138,785307,
1648116433.798335,36.0,26.9,50.0,4.8,16780898304,13445640192,19.9,2986676224,3855040512,2115502080,9814720512,38931,3725779,1335304192,39360205824,8982,4839870,20017592,20017592,148392,148392,530046839,1833056981,905897,1974626,0,0,0,0,123826384,152891391,1054258,1088918,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625359605,531516421,2321400,1493774,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192539778,194823094,700837,741768,100201982,136957898,519314,785575,
1648116434.0506272,22.7,33.3,68.0,28.0,16780898304,13445390336,19.9,2986860544,3854233600,2115510272,9815339008,38931,3725787,1335304192,39360304128,8982,4839875,20017592,20017592,148392,148392,530048225,1833059973,905918,1974647,0,0,0,0,123840937,152912562,1054399,1089075,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625452719,531597779,2321712,1493994,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192630491,194917635,701160,742097,100251352,137024012,519572,785935,
1648116434.302238,30.8,20.0,20.8,48.0,16780898304,13444210688,19.9,2988077056,3852460032,2115534848,9817034752,38931,3725792,1335304192,39360349184,8982,4839878,20017592,20017592,148392,148392,530049215,1833062144,905933,1974663,0,0,0,0,123851121,152926552,1054497,1089185,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625513170,531651168,2321918,1494140,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192688592,194978543,701368,742318,100284904,137067165,519748,786170,
1648116434.5543087,18.2,16.7,43.5,43.5,16780898304,13443981312,19.9,2988294144,3851620352,2115551232,9818054656,38931,3725801,1335304192,39360472064,8982,4839884,20017592,20017592,148392,148392,530050469,1833064731,905952,1974681,0,0,0,0,123864730,152945971,1054630,1089331,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625597714,531725132,2322200,1494340,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192771954,195064356,701673,742615,100329279,137127523,519976,786501,
1648116434.8069265,40.0,26.9,33.3,37.5,16780898304,13444243456,19.9,2988068864,3851427840,2115559424,9818566656,38931,3725806,1335304192,39360521216,8982,4839889,20017592,20017592,148392,148392,530051393,1833066640,905966,1974695,0,0,0,0,123874341,152959653,1054724,1089435,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625658298,531776890,2322419,1494480,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192831450,195124814,701886,742829,100360786,137172421,520142,786755,
1648116435.0593214,34.6,29.2,56.0,26.1,16780898304,13442654208,19.9,2989432832,3849355264,2115563520,9820315648,38931,3725814,1335304192,39360615424,8982,4839894,20017592,20017592,148392,148392,530052581,1833069308,905984,1974713,0,0,0,0,123887278,152978482,1054848,1089581,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625740405,531847157,2322714,1494670,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192908799,195206915,702166,743120,100403257,137229916,520361,787090,
1648116435.311494,23.1,46.2,32.0,24.0,16780898304,13443002368,19.9,2989322240,3849138176,2115563520,9821089792,38931,3725819,1335304192,39360660480,8982,4839898,20017592,20017592,148392,148392,530053505,1833071211,905998,1974727,0,0,0,0,123896619,152992318,1054938,1089688,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625800857,531898915,2322931,1494810,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,192966556,195267495,702371,743336,100434684,137273207,520526,787338,
1648116435.563863,40.0,21.7,39.1,80.0,16780898304,13442428928,19.9,2989895680,3848159232,2115563520,9821503488,38931,3725827,1335304192,39360750592,8982,4839904,20017592,20017592,148392,148392,530054693,1833073797,906016,1974745,0,0,0,0,123910716,153012535,1055076,1089838,26164907,0,119580,0,26168364,3812,119626,45,26927216,1275642,125593,4899,625889555,531974945,2323237,1495014,27981483,14415,119792,224,26163460,0,119571,0,32301339,5096087,143863,25345,193053404,195358134,702681,743656,100480130,137335750,520768,787684,
1648116435.816376,32.0,21.7,64.0,20.8,16780898304,13441110016,19.9,2991235072,3846008832,2115616768,9824051200,38931,3725832,1335304192,39360795648,8982,4839907,20017833,20017833,148393,148393,530056098,1833076004,906032,1974761,0,0,0,0,123920109,153025418,1055164,1089938,26165593,0,119583,0,26169050,3812,119629,45,26927902,1275642,125596,4899,625946058,532023006,2323433,1495144,27982169,14415,119795,224,26164146,0,119574,0,32302025,5096087,143866,25345,193107830,195414417,702876,743857,100510198,137375712,520926,787907,
1648116436.069176,43.5,33.3,18.2,44.4,16780898304,13441183744,19.9,2991120384,3845525504,2115633152,9824698368,38931,3725841,1335304192,39360934912,8982,4839913,20017833,20017833,148393,148393,530057220,1833078452,906049,1974778,0,0,0,0,123932746,153044090,1055286,1090081,26165814,0,119584,0,26169271,3812,119630,45,26928123,1275642,125597,4899,626026954,532093273,2323711,1495334,27982390,14415,119796,224,26164367,0,119575,0,32302246,5096087,143867,25345,193186532,195496723,703156,744151,100552994,137432907,521150,788223,
1648116436.321656,16.7,50.0,44.0,25.0,16780898304,13441019904,19.9,2991292416,3845009408,2115641344,9825095680,38931,3725846,1335304192,39360988160,8982,4839916,20017833,20017833,148393,148393,530058210,1833080487,906064,1974793,0,0,0,0,123942703,153058622,1055384,1090190,26166035,0,119585,0,26169492,3812,119631,45,26928344,1275642,125598,4899,626091252,532148728,2323934,1495484,27982611,14415,119797,224,26164588,0,119576,0,32302467,5096087,143868,25345,193248503,195561207,703377,744376,100586831,137478512,521327,788477,
1648116436.57351,25.0,47.8,48.0,42.3,16780898304,13439356928,19.9,2992943104,3842744320,2115649536,9827131392,38931,3725853,1335304192,39361070080,8982,4839920,20017833,20017833,148393,148393,530059530,1833083342,906084,1974813,0,0,0,0,123956336,153077398,1055515,1090335,26166256,0,119586,0,26169713,3812,119632,45,26928565,1275642,125599,4899,626174193,532220626,2324228,1495680,27982832,14415,119798,224,26164809,0,119577,0,32302688,5096087,143869,25345,193329151,195643719,703666,744673,100631979,137539349,521564,788815,
1648116436.8267276,28.0,25.9,70.8,29.2,16780898304,13439414272,19.9,2992881664,3842138112,2115674112,9827864576,38931,3725859,1335304192,39361127424,8982,4839925,20017833,20017833,148393,148393,530060520,1833085393,906099,1974828,0,0,0,0,123966825,153093997,1055616,1090461,26166465,0,119587,0,26169922,3812,119633,45,26928774,1275642,125600,4899,626245842,532281844,2324474,1495844,27983041,14415,119799,224,26165018,0,119578,0,32302897,5096087,143870,25345,193397309,195717058,703903,744932,100668333,137588200,521756,789089,
1648116437.079444,27.3,24.0,76.9,29.2,16780898304,13437632512,19.9,2994655232,3839848448,2115690496,9829568512,38931,3725865,1335304192,39361217536,8982,4839929,20017833,20017833,148393,148393,530061774,1833088127,906118,1974847,0,0,0,0,123980098,153111658,1055745,1090596,26166465,0,119587,0,26169922,3812,119633,45,26928774,1275642,125600,4899,626327397,532353254,2324753,1496037,27983041,14415,119799,224,26165018,0,119578,0,32302897,5096087,143870,25345,193475886,195797969,704184,745216,100712351,137646393,521985,789408,
1648116437.3315127,33.3,16.0,54.2,24.0,16780898304,13437726720,19.9,2994606080,3839332352,2115698688,9830547456,38931,3725873,1335304192,39361303552,8982,4839937,20017833,20017833,148393,148393,530062632,1833089901,906131,1974860,0,0,0,0,123990379,153126086,1055848,1090703,26166465,0,119587,0,26169922,3812,119633,45,26928774,1275642,125600,4899,626386223,532403869,2324953,1496174,27983041,14415,119799,224,26165018,0,119578,0,32302897,5096087,143870,25345,193534804,195859743,704403,745439,100742902,137687858,522151,789636,
1648116437.5844524,32.0,45.8,28.0,25.0,16780898304,13437853696,19.9,2994462720,3839049728,2115706880,9830993920,38931,3725878,1335304192,39361348608,8982,4839941,20017833,20017833,148393,148393,530063556,1833091952,906145,1974874,0,0,0,0,123999445,153139029,1055934,1090804,26166465,0,119587,0,26169922,3812,119633,45,26928774,1275642,125600,4899,626444631,532453579,2325173,1496310,27983041,14415,119799,224,26165018,0,119578,0,32302897,5096087,143870,25345,193588676,195916190,704596,745642,100773811,137730181,522308,789882,
1648116437.837416,50.0,57.7,29.6,34.8,16780898304,13437366272,19.9,2994941952,3838042112,2115715072,9831649280,38931,3725886,1335304192,39361438720,8982,4839946,20017833,20017833,148393,148393,530064678,1833094280,906162,1974891,0,0,0,0,124011473,153156581,1056051,1090937,26166674,0,119588,0,26170131,3812,119634,45,26928983,1275642,125601,4899,626522980,532520487,2325463,1496492,27983250,14415,119800,224,26165227,0,119579,0,32303106,5096087,143871,25345,193663403,195994758,704864,745930,100814712,137785441,522523,790198,
